flock_year,file_name,bird_label,latitude,longitude
/Users/story/Documents/Birdz/cut_songs/FWSC_2021,FS_B_21_1137_09594.wav,5,37.79857,-122.4692
/Users/story/Documents/Birdz/cut_songs/FWSC_2021,FS_B_21_1137_05297.wav,5,37.79857,-122.4692
/Users/story/Documents/Birdz/cut_songs/FWSC_2021,FS_A_21_1136_08902.wav,5,37.79861,-122.4694
/Users/story/Documents/Birdz/cut_songs/FWSC_2021,FS_A_21_1136_02825.wav,5,37.79861,-122.4694
/Users/story/Documents/Birdz/cut_songs/FWSC_2021,FS_A_21_1136_05431.wav,5,37.79861,-122.4694
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS5_20200423r0_02927.wav,5,37.79891,-122.46967
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS5_20200423r0_04548.wav,5,37.79891,-122.46967
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS5_20200423r0_01334.wav,5,37.79891,-122.46967
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS5_20200423r0_11720.wav,5,37.79891,-122.46967
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS5_20200423r0_15148.wav,5,37.79891,-122.46967
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS5_20200423r0_06508.wav,5,37.79891,-122.46967
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS6_20200423r1_01328.wav,5,37.79892,-122.46919
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS6_20200423r1_05475.wav,5,37.79892,-122.46919
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS6_20200423r2_05273.wav,5,37.79892,-122.46919
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS6_20200423r1_02410.wav,5,37.79892,-122.46919
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS6_20200423r2_03267.wav,5,37.79892,-122.46919
/Users/story/Documents/Birdz/cut_songs/FWSC_2022,RS_OR_B1026_13402.wav,5,37.79892904,-122.469205
/Users/story/Documents/Birdz/cut_songs/FWSC_2022,RS_OR_B1026_20047.wav,5,37.79892904,-122.469205
/Users/story/Documents/Birdz/cut_songs/FWSC_2022,RS_OR_B1026_21478.wav,5,37.79892904,-122.469205
/Users/story/Documents/Birdz/cut_songs/FWSC_2022,RS_OR_B1026_19247.wav,5,37.79892904,-122.469205
/Users/story/Documents/Birdz/cut_songs/FWSC_2021,BS_WM_1133_21392.wav,5,37.79909,-122.4693
/Users/story/Documents/Birdz/cut_songs/FWSC_2021,BS_WM_1134_05348.wav,5,37.79909,-122.4693
/Users/story/Documents/Birdz/cut_songs/FWSC_2021,BS_WM_1134_04394.wav,5,37.79909,-122.4693
/Users/story/Documents/Birdz/cut_songs/FWSC_2022,S_YBO_B1029_58687.wav,5,37.79909802,-122.468621
/Users/story/Documents/Birdz/cut_songs/FWSC_2022,S_YBO_B1029_50393.wav,5,37.79909802,-122.468621
/Users/story/Documents/Birdz/cut_songs/FWSC_2022,S_YBO_B1029_71957.wav,5,37.79909802,-122.468621
/Users/story/Documents/Birdz/cut_songs/FWSC_2022,S_YBO_B1029_56326.wav,5,37.79909802,-122.468621
/Users/story/Documents/Birdz/cut_songs/FWSC_2022,S_YBO_B1029_64356.wav,5,37.79909802,-122.468621
/Users/story/Documents/Birdz/cut_songs/FWSC_2022,S_YBO_B1029_62326.wav,5,37.79909802,-122.468621
/Users/story/Documents/Birdz/cut_songs/FWSC_2022,S_YBO_B1029_63370.wav,5,37.79909802,-122.468621
/Users/story/Documents/Birdz/cut_songs/FWSC_2022,S_YBO_B1029_70960.wav,5,37.79909802,-122.468621
/Users/story/Documents/Birdz/cut_songs/FWSC_2022,S_YBO_B1029_70036.wav,5,37.79909802,-122.468621
/Users/story/Documents/Birdz/cut_songs/FWSC_2022,S_YBO_B1029_60591.wav,5,37.79909802,-122.468621
/Users/story/Documents/Birdz/cut_songs/FWSC_2022,S_YBO_B1029_72963.wav,5,37.79909802,-122.468621
/Users/story/Documents/Birdz/cut_songs/FWSC_2022,S_YBO_B1029_52516.wav,5,37.79909802,-122.468621
/Users/story/Documents/Birdz/cut_songs/FWSC_2022,S_YBO_B1029_59642.wav,5,37.79909802,-122.468621
/Users/story/Documents/Birdz/cut_songs/FWSC_2022,S_YBO_B1029_57783.wav,5,37.79909802,-122.468621
/Users/story/Documents/Birdz/cut_songs/FWSC_2022,S_YBO_B1029_66400.wav,5,37.79909802,-122.468621
/Users/story/Documents/Birdz/cut_songs/FWSC_2022,S_YBO_B1029_65327.wav,5,37.79909802,-122.468621
/Users/story/Documents/Birdz/cut_songs/FWSC_2022,S_YBO_B1029_53642.wav,5,37.79909802,-122.468621
/Users/story/Documents/Birdz/cut_songs/FWSC_2022,S_YBO_B1029_55392.wav,5,37.79909802,-122.468621
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS11_20200423r2_06047.wav,5,37.79927,-122.47385
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS11_20200423r2_07367.wav,5,37.79927,-122.47385
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS11_20200423r1_09756.wav,5,37.79927,-122.47385
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS11_20200423r1_14316.wav,5,37.79927,-122.47385
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS11_20200423r2_01049.wav,5,37.79927,-122.47385
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS11_20200423r2_04325.wav,5,37.79927,-122.47385
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS11_20200423r0_06673.wav,5,37.79927,-122.47385
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS11_20200423r0_16888.wav,5,37.79927,-122.47385
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS11_20200423r1_11567.wav,5,37.79927,-122.47385
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS11_20200423r2_02808.wav,5,37.79927,-122.47385
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS11_20200423r0_19328.wav,5,37.79927,-122.47385
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS12_20200423r1_01077.wav,5,37.79961,-122.47303
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS12_20200423r1_09762.wav,5,37.79961,-122.47303
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS12_20200423r1_12154.wav,5,37.79961,-122.47303
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS12_20200423r1_08478.wav,5,37.79961,-122.47303
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS12_20200423r1_02282.wav,5,37.79961,-122.47303
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS12_20200423r1_06026.wav,5,37.79961,-122.47303
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS12_20200423r1_10765.wav,5,37.79961,-122.47303
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS13_20200423r1_00875.wav,5,37.79993,-122.47294
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS13_20200423r1_03059.wav,5,37.79993,-122.47294
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS13_20200423r1_00181.wav,5,37.79993,-122.47294
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS13_20200423r1_02426.wav,5,37.79993,-122.47294
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS13_20200423r1_03704.wav,5,37.79993,-122.47294
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS13_20200423r2_22677.wav,5,37.79993,-122.47294
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS13_20200423r2_23597.wav,5,37.79993,-122.47294
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS13_20200423r1_01646.wav,5,37.79993,-122.47294
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS13_20200423r2_19205.wav,5,37.79993,-122.47294
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS13_20200423r2_28484.wav,5,37.79993,-122.47294
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS13_20200423r2_18156.wav,5,37.79993,-122.47294
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS13_20200423r2_21667.wav,5,37.79993,-122.47294
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS13_20200423r2_24734.wav,5,37.79993,-122.47294
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS2_20200422r1_02946.wav,5,37.80036,-122.47419
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS2_20200422r1_17805.wav,5,37.80036,-122.47419
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS2_20200422r1_00429.wav,5,37.80036,-122.47419
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS2_20200422r1_09432.wav,5,37.80036,-122.47419
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS2_20200422r1_22799.wav,5,37.80036,-122.47419
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS2_20200422r1_10665.wav,5,37.80036,-122.47419
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS2_20200422r1_16411.wav,5,37.80036,-122.47419
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS2_20200422r1_08410.wav,5,37.80036,-122.47419
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS2_20200422r1_01150.wav,5,37.80036,-122.47419
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS2_20200422r1_01820.wav,5,37.80036,-122.47419
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS2_20200422r1_19049.wav,5,37.80036,-122.47419
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS2_20200422r1_20542.wav,5,37.80036,-122.47419
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS2_20200422r1_15105.wav,5,37.80036,-122.47419
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS2_20200422r1_11772.wav,5,37.80036,-122.47419
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS2_20200422r1_03891.wav,5,37.80036,-122.47419
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS2_20200422r1_07374.wav,5,37.80036,-122.47419
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS2_20200422r1_13842.wav,5,37.80036,-122.47419
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS2_20200422r1_12753.wav,5,37.80036,-122.47419
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS2_20200422r1_24633.wav,5,37.80036,-122.47419
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS2_20200422r1_05399.wav,5,37.80036,-122.47419
/Users/story/Documents/Birdz/cut_songs/FWSC_2022,FWSC_A_22_A1010_41089.wav,5,37.80052604,-122.475444
/Users/story/Documents/Birdz/cut_songs/FWSC_2022,FWSC_A_22_A1010_32001.wav,5,37.80052604,-122.475444
/Users/story/Documents/Birdz/cut_songs/FWSC_2022,FWSC_A_22_A1010_28924.wav,5,37.80052604,-122.475444
/Users/story/Documents/Birdz/cut_songs/FWSC_2022,FWSC_A_22_A1010_20140.wav,5,37.80052604,-122.475444
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS0_20200422r1_08340.wav,5,37.80152,-122.47392
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS0_20200422r1_16346.wav,5,37.80152,-122.47392
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS0_20200422r1_13260.wav,5,37.80152,-122.47392
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS0_20200422r1_14686.wav,5,37.80152,-122.47392
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS0_20200422r1_02435.wav,5,37.80152,-122.47392
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS0_20200422r1_19805.wav,5,37.80152,-122.47392
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS0_20200422r1_23197.wav,5,37.80152,-122.47392
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS0_20200422r1_10472.wav,5,37.80152,-122.47392
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS0_20200422r1_17900.wav,5,37.80152,-122.47392
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS0_20200422r1_21521.wav,5,37.80152,-122.47392
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS0_20200422r1_11796.wav,5,37.80152,-122.47392
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS1_20200422r1_08322.wav,5,37.80222,-122.47363
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS1_20200422r1_04252.wav,5,37.80222,-122.47363
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS3_20200422r1_12462.wav,5,37.80222,-122.47603
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS3_20200422r1_07753.wav,5,37.80222,-122.47603
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS3_20200422r1_08649.wav,5,37.80222,-122.47603
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS3_20200422r1_09392.wav,5,37.80222,-122.47603
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS1_20200422r1_06026.wav,5,37.80222,-122.47363
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS3_20200422r1_01481.wav,5,37.80222,-122.47603
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS3_20200422r1_10148.wav,5,37.80222,-122.47603
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS3_20200422r1_17197.wav,5,37.80222,-122.47603
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS3_20200422r1_18444.wav,5,37.80222,-122.47603
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS3_20200422r1_15799.wav,5,37.80222,-122.47603
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS3_20200422r1_02967.wav,5,37.80222,-122.47603
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS3_20200422r1_13462.wav,5,37.80222,-122.47603
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS3_20200422r1_11261.wav,5,37.80222,-122.47603
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS3_20200422r1_24970.wav,5,37.80222,-122.47603
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS3_20200422r1_00435.wav,5,37.80222,-122.47603
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS1_20200422r1_01949.wav,5,37.80222,-122.47363
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS3_20200422r1_19560.wav,5,37.80222,-122.47603
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS1_20200422r1_00563.wav,5,37.80222,-122.47363
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS1_20200422r1_07144.wav,5,37.80222,-122.47363
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS3_20200422r1_22811.wav,5,37.80222,-122.47603
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS3_20200422r1_21459.wav,5,37.80222,-122.47603
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS3_20200422r1_14420.wav,5,37.80222,-122.47603
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS4_20200422r1_07826.wav,5,37.80279,-122.47626
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS4_20200422r1_06447.wav,5,37.80279,-122.47626
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS4_20200422r1_04747.wav,5,37.80279,-122.47626
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS4_20200422r1_02652.wav,5,37.80279,-122.47626
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS4_20200422r1_01542.wav,5,37.80279,-122.47626
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS4_20200422r1_03750.wav,5,37.80279,-122.47626
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS4_20200422r1_12667.wav,5,37.80279,-122.47626
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS4_20200422r1_00539.wav,5,37.80279,-122.47626
/Users/story/Documents/Birdz/cut_songs/FWSC_2020,FS4_20200422r1_09542.wav,5,37.80279,-122.47626
/Users/story/Documents/Birdz/cut_songs/FWSC_2022,FWSC_B_22_A1011_01784.wav,5,37.80299703,-122.473934
/Users/story/Documents/Birdz/cut_songs/FWSC_2022,FWSC_B_22_A1011_10077.wav,5,37.80299703,-122.473934
/Users/story/Documents/Birdz/cut_songs/FWSC_2022,FWSC_B_22_A1011_07386.wav,5,37.80299703,-122.473934
/Users/story/Documents/Birdz/cut_songs/FWSC_2022,FWSC_B_22_A1011_04103.wav,5,37.80299703,-122.473934
/Users/story/Documents/Birdz/cut_songs/FWSC_2022,FWSC_B_22_A1011_09204.wav,5,37.80299703,-122.473934
/Users/story/Documents/Birdz/cut_songs/FWSC_2022,FWSC_B_22_A1011_16444.wav,5,37.80299703,-122.473934
/Users/story/Documents/Birdz/cut_songs/FWSC_2022,FWSC_B_22_A1011_08254.wav,5,37.80299703,-122.473934
/Users/story/Documents/Birdz/cut_songs/FWSC_2022,FWSC_B_22_A1011_11167.wav,5,37.80299703,-122.473934
/Users/story/Documents/Birdz/cut_songs/FWSC_2022,FWSC_B_22_A1011_06436.wav,5,37.80299703,-122.473934
/Users/story/Documents/Birdz/cut_songs/FWSC_2022,FWSC_B_22_A1011_02492.wav,5,37.80299703,-122.473934
/Users/story/Documents/Birdz/cut_songs/BATW_2022,BATW_B_2022_A1008_37319.wav,2,37.80301496,-122.476648
/Users/story/Documents/Birdz/cut_songs/BATW_2022,BATW_B_2022_A1008_33963.wav,2,37.80301496,-122.476648
/Users/story/Documents/Birdz/cut_songs/BATW_2022,BATW_B_2022_A1008_49159.wav,2,37.80301496,-122.476648
/Users/story/Documents/Birdz/cut_songs/BATW_2022,BATW_B_2022_A1008_39597.wav,2,37.80301496,-122.476648
/Users/story/Documents/Birdz/cut_songs/BATW_2022,BATW_B_2022_A1008_42276.wav,2,37.80301496,-122.476648
/Users/story/Documents/Birdz/cut_songs/BATW_2022,BATW_B_2022_A1008_28444.wav,2,37.80301496,-122.476648
/Users/story/Documents/Birdz/cut_songs/BATW_2022,BATW_B_2022_A1008_25464.wav,2,37.80301496,-122.476648
/Users/story/Documents/Birdz/cut_songs/BATW_2022,BATW_B_2022_A1008_46470.wav,2,37.80301496,-122.476648
/Users/story/Documents/Birdz/cut_songs/BATW_2022,BATW_B_2022_A1008_31836.wav,2,37.80301496,-122.476648
/Users/story/Documents/Birdz/cut_songs/BATW_2020,BW8_20200422r1_05888.wav,2,37.80359,-122.47723
/Users/story/Documents/Birdz/cut_songs/BATW_2020,BW8_20200422r1_15481.wav,2,37.80359,-122.47723
/Users/story/Documents/Birdz/cut_songs/BATW_2020,BW8_20200422r1_13346.wav,2,37.80359,-122.47723
/Users/story/Documents/Birdz/cut_songs/BATW_2020,BW8_20200422r1_08548.wav,2,37.80359,-122.47723
/Users/story/Documents/Birdz/cut_songs/BATW_2020,BW8_20200422r1_09441.wav,2,37.80359,-122.47723
/Users/story/Documents/Birdz/cut_songs/BATW_2020,BW8_20200422r1_14857.wav,2,37.80359,-122.47723
/Users/story/Documents/Birdz/cut_songs/BATW_2020,BW8_20200422r1_01095.wav,2,37.80359,-122.47723
/Users/story/Documents/Birdz/cut_songs/BATW_2020,BW8_20200422r1_00352.wav,2,37.80359,-122.47723
/Users/story/Documents/Birdz/cut_songs/BATW_2020,BW8_20200422r1_16120.wav,2,37.80359,-122.47723
/Users/story/Documents/Birdz/cut_songs/BATW_2020,BW8_20200422r1_06640.wav,2,37.80359,-122.47723
/Users/story/Documents/Birdz/cut_songs/BATW_2020,BW8_20200422r1_11659.wav,2,37.80359,-122.47723
/Users/story/Documents/Birdz/cut_songs/BATW_2020,BW8_20200422r1_10967.wav,2,37.80359,-122.47723
/Users/story/Documents/Birdz/cut_songs/BATW_2020,BW8_20200422r1_10233.wav,2,37.80359,-122.47723
/Users/story/Documents/Birdz/cut_songs/BATW_2020,BW8_20200422r1_01832.wav,2,37.80359,-122.47723
/Users/story/Documents/Birdz/cut_songs/BATW_2020,BW8_20200422r1_04989.wav,2,37.80359,-122.47723
/Users/story/Documents/Birdz/cut_songs/BATW_2020,BW8_20200422r1_07918.wav,2,37.80359,-122.47723
/Users/story/Documents/Birdz/cut_songs/BATW_2020,BW8_20200422r1_04420.wav,2,37.80359,-122.47723
/Users/story/Documents/Birdz/cut_songs/BATW_2020,BW8_20200422r1_03826.wav,2,37.80359,-122.47723
/Users/story/Documents/Birdz/cut_songs/BATW_2020,BW8_20200422r1_07300.wav,2,37.80359,-122.47723
/Users/story/Documents/Birdz/cut_songs/BATW_2022,S_WOW_B1024_01288.wav,2,37.80366498,-122.477034
/Users/story/Documents/Birdz/cut_songs/BATW_2022,S_WOW_B1024_13934.wav,2,37.80366498,-122.477034
/Users/story/Documents/Birdz/cut_songs/BATW_2022,S_WOW_B1024_21199.wav,2,37.80366498,-122.477034
/Users/story/Documents/Birdz/cut_songs/BATW_2022,S_WOW_B1024_05358.wav,2,37.80366498,-122.477034
/Users/story/Documents/Birdz/cut_songs/BATW_2022,S_WOW_B1024_08693.wav,2,37.80366498,-122.477034
/Users/story/Documents/Birdz/cut_songs/BATW_2022,S_WOW_B1024_10196.wav,2,37.80366498,-122.477034
/Users/story/Documents/Birdz/cut_songs/BATW_2022,S_WOW_B1024_16222.wav,2,37.80366498,-122.477034
/Users/story/Documents/Birdz/cut_songs/BATW_2022,S_WOW_B1024_17048.wav,2,37.80366498,-122.477034
/Users/story/Documents/Birdz/cut_songs/BATW_2022,S_WOW_B1024_07521.wav,2,37.80366498,-122.477034
/Users/story/Documents/Birdz/cut_songs/BATW_2022,S_WOW_B1024_19898.wav,2,37.80366498,-122.477034
/Users/story/Documents/Birdz/cut_songs/BATW_2022,S_WOW_B1024_11534.wav,2,37.80366498,-122.477034
/Users/story/Documents/Birdz/cut_songs/BATW_2022,S_WOW_B1024_25123.wav,2,37.80366498,-122.477034
/Users/story/Documents/Birdz/cut_songs/BATW_2022,S_WOW_B1024_23208.wav,2,37.80366498,-122.477034
/Users/story/Documents/Birdz/cut_songs/BATW_2022,S_WOW_B1024_18922.wav,2,37.80366498,-122.477034
/Users/story/Documents/Birdz/cut_songs/BATW_2022,S_WOW_B1024_06260.wav,2,37.80366498,-122.477034
/Users/story/Documents/Birdz/cut_songs/BATW_2022,S_WOW_B1024_24214.wav,2,37.80366498,-122.477034
/Users/story/Documents/Birdz/cut_songs/BATW_2022,S_WOW_B1024_17962.wav,2,37.80366498,-122.477034
/Users/story/Documents/Birdz/cut_songs/BATW_2022,S_WOW_B1024_22273.wav,2,37.80366498,-122.477034
/Users/story/Documents/Birdz/cut_songs/BATW_2021,S_WOW_1124_12095.wav,2,37.803759,-122.477267
/Users/story/Documents/Birdz/cut_songs/BATW_2021,S_WOW_1123_08479.wav,2,37.803759,-122.477267
/Users/story/Documents/Birdz/cut_songs/BATW_2021,S_WOW_1124_23075.wav,2,37.803759,-122.477267
/Users/story/Documents/Birdz/cut_songs/BATW_2021,S_WOW_1124_13700.wav,2,37.803759,-122.477267
/Users/story/Documents/Birdz/cut_songs/BATW_2021,S_WOW_1124_15485.wav,2,37.803759,-122.477267
/Users/story/Documents/Birdz/cut_songs/BATW_2021,S_WOW_1124_03780.wav,2,37.803759,-122.477267
/Users/story/Documents/Birdz/cut_songs/BATW_2021,S_WOW_1124_23864.wav,2,37.803759,-122.477267
/Users/story/Documents/Birdz/cut_songs/BATW_2021,S_WOW_1124_20572.wav,2,37.803759,-122.477267
/Users/story/Documents/Birdz/cut_songs/BATW_2021,OS_WE_1122_14495.wav,2,37.804015,-122.476984
/Users/story/Documents/Birdz/cut_songs/BATW_2021,OS_WE_1122_10234.wav,2,37.804015,-122.476984
/Users/story/Documents/Birdz/cut_songs/BATW_2021,OS_WE_1122_09511.wav,2,37.804015,-122.476984
/Users/story/Documents/Birdz/cut_songs/BATW_2021,OS_WE_1122_08784.wav,2,37.804015,-122.476984
/Users/story/Documents/Birdz/cut_songs/BATW_2021,OS_WE_1122_13153.wav,2,37.804015,-122.476984
/Users/story/Documents/Birdz/cut_songs/BATW_2021,OS_WE_1122_12461.wav,2,37.804015,-122.476984
/Users/story/Documents/Birdz/cut_songs/BATW_2021,OS_WE_1122_06688.wav,2,37.804015,-122.476984
/Users/story/Documents/Birdz/cut_songs/BATW_2021,OS_WE_1122_05168.wav,2,37.804015,-122.476984
/Users/story/Documents/Birdz/cut_songs/BATW_2021,OS_WE_1122_07385.wav,2,37.804015,-122.476984
/Users/story/Documents/Birdz/cut_songs/BATW_2021,OS_WE_1122_22461.wav,2,37.804015,-122.476984
/Users/story/Documents/Birdz/cut_songs/BATW_2021,OS_WE_1122_04466.wav,2,37.804015,-122.476984
/Users/story/Documents/Birdz/cut_songs/BATW_2021,OS_WE_1122_08107.wav,2,37.804015,-122.476984
/Users/story/Documents/Birdz/cut_songs/BATW_2021,OS_WE_1122_18539.wav,2,37.804015,-122.476984
/Users/story/Documents/Birdz/cut_songs/BATW_2020,BW4_20200422r1_04634.wav,2,37.80426,-122.4769
/Users/story/Documents/Birdz/cut_songs/BATW_2020,BW4_20200422r1_05827.wav,2,37.80426,-122.4769
/Users/story/Documents/Birdz/cut_songs/BATW_2020,BW4_20200422r1_11475.wav,2,37.80426,-122.4769
/Users/story/Documents/Birdz/cut_songs/BATW_2020,BW4_20200422r1_10625.wav,2,37.80426,-122.4769
/Users/story/Documents/Birdz/cut_songs/BATW_2020,BW4_20200422r1_03634.wav,2,37.80426,-122.4769
/Users/story/Documents/Birdz/cut_songs/BATW_2020,BW4_20200422r1_06600.wav,2,37.80426,-122.4769
/Users/story/Documents/Birdz/cut_songs/BATW_2020,BW4_20200422r1_00514.wav,2,37.80426,-122.4769
/Users/story/Documents/Birdz/cut_songs/BATW_2020,BW5_20200422r1_24154.wav,2,37.80442,-122.47609
/Users/story/Documents/Birdz/cut_songs/BATW_2020,BW5_20200422r1_20866.wav,2,37.80442,-122.47609
/Users/story/Documents/Birdz/cut_songs/BATW_2020,BW5_20200422r1_17359.wav,2,37.80442,-122.47609
/Users/story/Documents/Birdz/cut_songs/BATW_2020,BW5_20200422r1_02912.wav,2,37.80442,-122.47609
/Users/story/Documents/Birdz/cut_songs/BATW_2020,BW5_20200422r1_08967.wav,2,37.80442,-122.47609
/Users/story/Documents/Birdz/cut_songs/BATW_2020,BW5_20200422r1_06759.wav,2,37.80442,-122.47609
/Users/story/Documents/Birdz/cut_songs/BATW_2020,BW5_20200422r1_18945.wav,2,37.80442,-122.47609
/Users/story/Documents/Birdz/cut_songs/BATW_2020,BW5_20200422r1_00924.wav,2,37.80442,-122.47609
/Users/story/Documents/Birdz/cut_songs/BATW_2020,BW5_20200422r1_04570.wav,2,37.80442,-122.47609
/Users/story/Documents/Birdz/cut_songs/BATW_2020,BW5_20200422r1_26114.wav,2,37.80442,-122.47609
/Users/story/Documents/Birdz/cut_songs/BATW_2020,BW5_20200422r1_14248.wav,2,37.80442,-122.47609
/Users/story/Documents/Birdz/cut_songs/BATW_2020,BW5_20200422r1_10389.wav,2,37.80442,-122.47609
/Users/story/Documents/Birdz/cut_songs/BATW_2020,BW5_20200422r1_12373.wav,2,37.80442,-122.47609
/Users/story/Documents/Birdz/cut_songs/BATW_2021,ES_RM_1125_06079.wav,2,37.80447,-122.475208
/Users/story/Documents/Birdz/cut_songs/BATW_2021,ES_RM_1125_00786.wav,2,37.80447,-122.475208
/Users/story/Documents/Birdz/cut_songs/BATW_2021,ES_RM_1125_26190.wav,2,37.80447,-122.475208
